row_id,order_id,order_date,order_priority,quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,segment,category,sub_category,product_name,product_container,product_base_margin,ship_date,year,quarter,month,profit_margin,discount_bucket
6994,32902,2012-03-03,High,23,1638.67,0.05,Delivery Truck,-527.83,68.81,60.0,Corey Lock,British Columbia,West,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,2012-03-05,2012,1,3,-0.3221087833425888,1-10%
6995,32902,2012-03-03,High,8,64.1,0.03,Regular Air,-48.28,6.84,8.37,Corey Lock,British Columbia,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,2012-03-05,2012,1,3,-0.7531981279251171,1-10%
6996,32932,2010-01-09,Low,49,29884.6,0.05,Regular Air,12748.86,599.99,24.49,Karen Carlisle,British Columbia,West,Corporate,Technology,Copiers and Fax,Canon Image Class D660 Copier,Large Box,0.44,2010-01-13,2010,1,1,0.4266029995382237,1-10%
6997,33095,2009-02-15,Not Specified,30,4846.74,0.01,Regular Air,1689.93,159.99,5.5,Mick Brown,British Columbia,West,Consumer,Technology,Computer Peripherals,Gyration RF Keyboard,Small Box,0.49,2009-02-17,2009,1,2,0.348673541390708,1-10%
6998,33095,2009-02-15,Not Specified,34,2548.3,0.1,Regular Air,875.57,78.69,19.99,Mick Brown,British Columbia,West,Consumer,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ª Wall Clock,Small Box,0.43,2009-02-16,2009,1,2,0.3435898442098654,1-10%
6999,33126,2011-11-12,Critical,46,5979.84,0.01,Express Air,1779.01,128.24,12.65,Deborah Brumfield,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,,2011-11-13,2011,4,11,0.297501270937015,1-10%
7000,33126,2011-11-12,Critical,28,175.76,0.06,Regular Air,80.36,6.3,0.5,Deborah Brumfield,British Columbia,West,Small Business,Office Supplies,Labels,Avery 51,Small Box,0.39,2011-11-14,2011,4,11,0.4572143832498862,1-10%
7001,33222,2012-06-19,Medium,18,420.76,0.05,Regular Air,-56.21,22.38,15.1,Nicole Brennan,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,2012-06-21,2012,2,6,-0.13359159615933075,1-10%
7002,33222,2012-06-19,Medium,30,1676.46,0.1,Delivery Truck,-626.08,60.98,30.0,Nicole Brennan,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,0.7,2012-06-20,2012,2,6,-0.37345358672440737,1-10%
7003,33222,2012-06-19,Medium,48,145.66,0.02,Regular Air,28.89,2.88,0.7,Nicole Brennan,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,0.56,2012-06-21,2012,2,6,0.1983385967321159,1-10%
7004,33317,2009-05-11,High,35,203.35,0.08,Regular Air,-1605.73,4.48,49.0,Jay Fine,British Columbia,West,Consumer,Office Supplies,Appliances,Hoover Portapowerª Portable Vacuum,Large Box,0.6,2009-05-13,2009,2,5,-7.896385542168675,1-10%
7005,33317,2009-05-11,High,18,44.52,0.03,Regular Air,-90.59,2.16,6.05,Jay Fine,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,2009-05-12,2009,2,5,-2.0348158131177,1-10%
7006,33317,2009-05-11,High,5,58.9,0.03,Regular Air,-36.9,9.71,9.45,Jay Fine,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6,2009-05-11,2009,2,5,-0.6264855687606112,1-10%
7007,33317,2009-05-11,High,13,602.4205,0.09,Regular Air,10.98,55.99,1.25,Jay Fine,British Columbia,West,Consumer,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,2009-05-13,2009,2,5,0.01822647137672108,1-10%
7008,33445,2012-08-02,Low,18,1776.96,0.07,Delivery Truck,-197.06,100.98,35.84,Juliana Krohn,British Columbia,West,Small Business,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2012-08-07,2012,3,8,-0.1108972627408608,1-10%
7009,33445,2012-08-02,Low,49,3642.14,0.01,Delivery Truck,103.11,70.98,26.74,Juliana Krohn,British Columbia,West,Small Business,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2012-08-07,2012,3,8,0.028310279121615316,1-10%
7010,33445,2012-08-02,Low,16,2982.5,0.05,Regular Air,-589.58,182.55,69.0,Juliana Krohn,British Columbia,West,Small Business,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Large Box,0.72,2012-08-04,2012,3,8,-0.19767979882648787,1-10%
7011,33604,2011-08-18,High,10,59.62,0.04,Regular Air,-56.3,5.4,7.78,Yana Sorensen,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,2011-08-20,2011,3,8,-0.9443139885944314,1-10%
7012,33696,2009-05-07,High,2,57.73,0.06,Regular Air,-101.41,27.48,4.0,Bradley Drucker,British Columbia,West,Small Business,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,2009-05-09,2009,2,5,-1.756625671228131,1-10%
7013,33702,2012-09-02,Not Specified,14,56.26,0.0,Express Air,28.11,2.89,0.5,Adam Hart,British Columbia,West,Corporate,Office Supplies,Labels,Avery 498,Small Box,0.38,2012-09-03,2012,3,9,0.49964450764308566,0%
7014,33923,2009-01-07,Low,34,1961.7915,0.05,Regular Air,425.75,65.99,5.99,Benjamin Venier,British Columbia,West,Small Business,Technology,Telephones and Communication,i1000,Small Box,0.58,2009-01-11,2009,1,1,0.21702102389576058,1-10%
7015,33924,2012-10-18,Not Specified,12,6168.07,0.05,Delivery Truck,1542.0,500.98,28.14,Ivan Liston,British Columbia,West,Consumer,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,2012-10-20,2012,4,10,0.2499971628078151,1-10%
7016,33987,2011-10-25,High,27,1521.1345,0.07,Regular Air,270.6,65.99,3.99,Sara Luxemburg,British Columbia,West,Small Business,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2011-10-26,2011,4,10,0.17789353932870502,1-10%
7017,34243,2011-02-11,High,10,89.04,0.08,Regular Air,-16.49,8.75,8.54,Tom Ashbrook,British Columbia,West,Home Office,Furniture,Office Furnishings,"Eldon¨ 400 Classª Desk Accessories, Black Carbon",Small Pack,0.43,2011-02-13,2011,1,2,-0.18519766397124884,1-10%
7018,34243,2011-02-11,High,40,297.34,0.04,Express Air,-270.96,7.28,11.15,Tom Ashbrook,British Columbia,West,Home Office,Office Supplies,Paper,"Array¨ Parchment Paper, Assorted Colors",Small Box,0.37,2011-02-12,2011,1,2,-0.9112800161431358,1-10%
7019,34243,2011-02-11,High,35,1264.13,0.02,Regular Air,-1087.36,35.48,35.0,Tom Ashbrook,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Belkin OmniView SE Rackmount Kit,Large Box,0.85,2011-02-13,2011,1,2,-0.8601646982509709,1-10%
7020,34279,2012-03-28,Not Specified,3,840.552,0.1,Delivery Truck,7.55,349.45,60.0,Joni Wasserman,British Columbia,West,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2012-03-30,2012,1,3,0.00898219265435095,1-10%
7021,34406,2012-09-28,Medium,29,142.59,0.02,Regular Air,-3.23,4.71,0.7,Eric Murdock,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,2012-09-29,2012,3,9,-0.02265235991303738,1-10%
7022,34597,2010-12-16,Medium,8,849.337,0.07,Express Air,-258.85,125.99,2.5,Brad Thomas,British Columbia,West,Home Office,Technology,Telephones and Communication,V2397,Small Box,0.58,2010-12-18,2010,4,12,-0.3047671301262044,1-10%
7023,34980,2010-08-02,Not Specified,7,140.77,0.01,Regular Air,100.77,18.65,3.77,Victoria Pisteka,British Columbia,West,Corporate,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,0.39,2010-08-04,2010,3,8,0.7158485472756979,1-10%
7024,34980,2010-08-02,Not Specified,25,848.19,0.06,Express Air,120.02,34.76,5.49,Victoria Pisteka,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Home/Office Personal File Carts,Small Box,0.6,2010-08-04,2010,3,8,0.14150131456395382,1-10%
7025,34980,2010-08-02,Not Specified,12,562.15,0.01,Regular Air,148.34,46.89,5.1,Victoria Pisteka,British Columbia,West,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,2010-08-04,2010,3,8,0.2638797473983812,1-10%
7026,35361,2009-04-06,Medium,40,746.93,0.09,Express Air,67.03,18.97,9.03,Corey Lock,British Columbia,West,Home Office,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2009-04-07,2009,2,4,0.0897406718166361,1-10%
7027,35361,2009-04-06,Medium,37,313.4,0.0,Regular Air,-5.05,8.34,4.82,Corey Lock,British Columbia,West,Home Office,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box,0.4,2009-04-07,2009,2,4,-0.016113592852584558,0%
7028,35587,2011-11-10,Critical,43,208.77,0.03,Regular Air,-144.24,4.82,5.72,Barry Pond,British Columbia,West,Consumer,Furniture,Office Furnishings,Magna Visual Magnetic Picture Hangers,Small Pack,0.47,2011-11-11,2011,4,11,-0.6909038654979164,1-10%
7029,35780,2011-01-17,Medium,6,28.55,0.01,Regular Air,-4.5,4.28,1.6,Chris McAfee,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 320,Wrap Bag,0.58,2011-01-19,2011,1,1,-0.15761821366024517,1-10%
7030,35814,2012-03-27,High,11,324.52,0.08,Regular Air,154.02,29.18,8.55,Karen Carlisle,British Columbia,West,Home Office,Furniture,Office Furnishings,"Deflect-o SuperTrayª Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,2012-03-28,2012,1,3,0.47460865277948977,1-10%
7031,35938,2012-11-17,Not Specified,6,1770.7,0.05,Delivery Truck,-448.25,280.98,57.0,Bart Folk,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,2012-11-19,2012,4,11,-0.2531484723555656,1-10%
7032,35938,2012-11-17,Not Specified,48,628.33,0.09,Regular Air,-226.62,14.03,9.37,Bart Folk,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,2012-11-18,2012,4,11,-0.360670348383811,1-10%
7033,35968,2012-03-03,Not Specified,21,141.2,0.05,Regular Air,-74.44,6.23,6.97,Barry Weirich,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,2012-03-05,2012,1,3,-0.5271954674220963,1-10%
7034,36033,2009-12-19,Not Specified,15,83.02,0.06,Express Air,-54.01,4.98,4.62,Michael Stewart,British Columbia,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2009-12-19,2009,4,12,-0.6505661286437003,1-10%
7035,36067,2009-07-04,High,37,6176.29,0.04,Express Air,1499.94,165.2,19.99,Dave Poirier,British Columbia,West,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,2009-07-06,2009,3,7,0.2428545291752816,1-10%
7036,36131,2009-05-17,High,26,493.43,0.07,Regular Air,120.18,19.84,4.1,Aleksandra Gannaway,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,2009-05-18,2009,2,5,0.24356038343838032,1-10%
7037,36160,2012-11-22,Low,12,2218.891,0.0,Express Air,79.54,205.99,8.99,Bryan Spruell,British Columbia,West,Home Office,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,2012-11-29,2012,4,11,0.03584673604967527,0%
7038,36196,2011-08-06,Not Specified,7,39.01,0.07,Regular Air,-38.44,4.98,4.32,Christy Brittain,British Columbia,West,Consumer,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Small Pack,0.64,2011-08-08,2011,3,8,-0.9853883619584721,1-10%
7039,36356,2011-12-25,Medium,45,4768.59,0.01,Delivery Truck,-593.8,100.98,45.0,Christy Brittain,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,Hon Valutaskª Swivel Chairs,Jumbo Drum,0.69,2011-12-27,2011,4,12,-0.12452318190492366,1-10%
7040,36356,2011-12-25,Medium,33,117.77,0.08,Regular Air,47.98,3.75,0.5,Christy Brittain,British Columbia,West,Consumer,Office Supplies,Labels,Avery 510,Small Box,0.37,2011-12-27,2011,4,12,0.4074042625456398,1-10%
7041,36647,2009-06-30,High,21,179.98,0.01,Regular Air,38.7,7.89,2.82,Christy Brittain,British Columbia,West,Consumer,Office Supplies,Rubber Bands,"Staples Vinyl Coated Paper Clips, 800/Box",Wrap Bag,0.4,2009-07-01,2009,2,6,0.21502389154350487,1-10%
7042,36647,2009-06-30,High,16,55.44,0.09,Regular Air,-21.91,3.68,1.32,Christy Brittain,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,2009-07-01,2009,2,6,-0.3952020202020202,1-10%
7043,36647,2009-06-30,High,18,174.62,0.1,Regular Air,-119.77,9.71,9.45,Christy Brittain,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6,2009-07-03,2009,2,6,-0.6858893597526056,1-10%
7044,36737,2010-03-15,Not Specified,10,999.89,0.02,Regular Air,-119.92,99.99,19.99,Harold Dahlen,British Columbia,West,Consumer,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2010-03-16,2010,1,3,-0.11993319265119164,1-10%
7045,36737,2010-03-15,Not Specified,10,35.69,0.04,Regular Air,-31.24,3.28,4.2,Harold Dahlen,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,0.56,2010-03-16,2010,1,3,-0.8753152143457551,1-10%
7046,36832,2012-06-01,Low,43,532.89,0.09,Regular Air,210.53,12.97,1.49,Bobby Trafton,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,2012-06-08,2012,2,6,0.39507215372778626,1-10%
7047,36832,2012-06-01,Low,24,60.69,0.06,Express Air,-25.65,2.12,1.99,Bobby Trafton,British Columbia,West,Small Business,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,2012-06-06,2012,2,6,-0.4226396440929313,1-10%
7048,36836,2010-02-26,Medium,43,16116.33,0.08,Regular Air,6919.87,387.99,19.99,Karen Carlisle,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,Small Box,0.38,2010-03-01,2010,1,2,0.42937008611762106,1-10%
7049,36867,2009-09-05,High,21,5482.18,0.06,Express Air,1167.38,276.2,24.49,Speros Goranitis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,,2009-09-07,2009,3,9,0.2129408374040984,1-10%
7050,36867,2009-09-05,High,16,45.57,0.09,Regular Air,2.81,2.88,0.7,Speros Goranitis,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 346,Wrap Bag,0.56,2009-09-07,2009,3,9,0.06166337502743033,1-10%
7051,37250,2010-01-14,High,13,473.46,0.03,Regular Air,128.11,35.94,6.66,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Envelopes,"Tyvek ¨ Top-Opening Peel & Seel ¨ Envelopes, Gray",Small Box,0.4,2010-01-15,2010,1,1,0.2705825201706586,1-10%
7052,37473,2009-10-01,Low,42,88.23,0.1,Regular Air,-195.93,2.18,5.0,Tom Prescott,British Columbia,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",*Staples* Letter Opener,Wrap Bag,0.81,2009-10-05,2009,4,10,-2.2206732403944236,1-10%
7053,37505,2011-06-03,Low,1,29.19,0.03,Regular Air,-23.1,16.98,12.39,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,0.35,2011-06-05,2011,2,6,-0.7913669064748201,1-10%
7054,37505,2011-06-03,Low,9,2007.24,0.03,Express Air,600.4,225.04,11.79,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,2011-06-05,2011,2,6,0.29911719575138,1-10%
7055,37505,2011-06-03,Low,42,384.41,0.05,Regular Air,-44.3,9.49,5.76,Bryan Spruell,British Columbia,West,Home Office,Technology,Office Machines,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Medium Box,0.39,2011-06-08,2011,2,6,-0.11524153898181627,1-10%
7056,37537,2009-01-02,Low,4,1239.06,0.0,Delivery Truck,-193.08,291.73,48.8,Alan Schoenberger,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagodaª Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,2009-01-02,2009,1,1,-0.1558278049489129,0%
7057,37537,2009-01-02,Low,43,4083.19,0.07,Delivery Truck,-1049.85,100.98,45.0,Alan Schoenberger,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon Valutaskª Swivel Chairs,Jumbo Drum,0.69,2009-01-04,2009,1,1,-0.2571151477153892,1-10%
7058,37537,2009-01-02,Low,32,4902.38,0.05,Regular Air,1438.49,155.06,7.07,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.59,2009-01-09,2009,1,1,0.29342686613440816,1-10%
7059,37606,2010-02-22,Critical,1,19.96,0.05,Express Air,3.25,4.98,4.86,Patrick Bzostek,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 190,Small Box,0.38,2010-02-23,2010,1,2,0.1628256513026052,1-10%
7060,37606,2010-02-22,Critical,41,148.99,0.03,Regular Air,-115.48,3.57,4.17,Patrick Bzostek,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Barrel Sharpener,Small Pack,0.59,2010-02-24,2010,1,2,-0.7750855762131686,1-10%
7061,37606,2010-02-22,Critical,21,70.66,0.06,Regular Air,-57.84,3.28,3.97,Patrick Bzostek,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,2010-02-24,2010,1,2,-0.8185677894140958,1-10%
7062,37668,2010-01-08,Low,33,478.27,0.01,Regular Air,-4.85,13.99,7.51,Victoria Pisteka,British Columbia,West,Corporate,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,2010-01-08,2010,1,1,-0.010140715495431451,1-10%
7063,37830,2009-08-16,Not Specified,39,977.92,0.05,Express Air,148.89,25.99,5.37,Tamara Willingham,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,"BOSTON¨ Ranger¨ #55 Pencil Sharpener, Black",Small Box,0.56,2009-08-18,2009,3,8,0.15225171793193717,1-10%
7064,37957,2010-11-05,Not Specified,31,229.26,0.0,Regular Air,-37.2,6.81,5.48,Bobby Trafton,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,2010-11-06,2010,4,11,-0.16226118817063598,0%
7065,38406,2010-12-02,Medium,12,754.94,0.01,Delivery Truck,-226.24,58.14,36.61,Denny Ordway,British Columbia,West,Small Business,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-12-03,2010,4,12,-0.29967944472408403,1-10%
7066,38594,2009-12-01,Medium,26,1011.9,0.07,Regular Air,247.94,39.48,1.99,Roland Fjeld,British Columbia,West,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2009-12-02,2009,4,12,0.24502421187864415,1-10%
7067,38657,2010-05-28,Not Specified,38,1279.25,0.01,Regular Air,569.3,31.78,1.99,Elizabeth Moffitt,British Columbia,West,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,2010-05-29,2010,2,5,0.44502638264608163,1-10%
7068,38850,2010-04-29,Medium,34,12570.74,0.02,Delivery Truck,-4560.43,348.21,40.19,Corey Lock,British Columbia,West,Home Office,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,2010-05-01,2010,2,4,-0.3627813477965498,1-10%
7069,38913,2009-09-06,Not Specified,7,230.29,0.03,Regular Air,-4.3,31.74,12.62,David Kendrick,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,2009-09-06,2009,3,9,-0.018672109079855833,1-10%
7070,38948,2011-06-05,Not Specified,9,1394.28,0.03,Regular Air,197.16,155.06,7.07,Julia Barnett,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.59,2011-06-06,2011,2,6,0.14140631723900507,1-10%
7071,38948,2011-06-05,Not Specified,44,6862.237,0.05,Express Air,1839.2,179.99,13.99,Julia Barnett,British Columbia,West,Home Office,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,0.57,2011-06-06,2011,2,6,0.2680175575399101,1-10%
7072,39041,2011-10-26,Critical,47,418.03,0.0,Express Air,-158.58,8.09,7.96,Adam Hart,British Columbia,West,Corporate,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black",Small Box,0.49,2011-10-26,2011,4,10,-0.37935076429921305,0%
7073,39041,2011-10-26,Critical,23,336.86,0.06,Regular Air,36.32,14.2,5.3,Adam Hart,British Columbia,West,Corporate,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2011-10-28,2011,4,10,0.10781927210116962,1-10%
7074,39136,2009-06-24,High,49,2693.514,0.02,Regular Air,662.05,65.99,3.99,Shirley Jackson,British Columbia,West,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2009-06-26,2009,2,6,0.24579415588706793,1-10%
7075,39232,2011-07-12,Low,11,391.9,0.1,Regular Air,-47.01,35.44,19.99,Adam Hart,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1880,Small Box,0.38,2011-07-14,2011,3,7,-0.11995406991579485,1-10%
7076,39232,2011-07-12,Low,26,1451.59,0.06,Regular Air,435.11,55.48,14.3,Adam Hart,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37,2011-07-17,2011,3,7,0.29974717378874205,1-10%
7077,39617,2011-12-17,Not Specified,33,1283.68,0.08,Regular Air,202.47,39.98,9.2,Bradley Drucker,British Columbia,West,Small Business,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011-12-19,2011,4,12,0.15772622460426275,1-10%
7078,39617,2011-12-17,Not Specified,28,169.46,0.02,Regular Air,34.24,5.84,1.2,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,2011-12-19,2011,4,12,0.20205358196624573,1-10%
7079,39649,2009-10-19,High,10,1351.653,0.01,Express Air,-202.85,155.99,8.99,Karen Carlisle,British Columbia,West,Corporate,Technology,Telephones and Communication,CF 688,Small Box,0.58,2009-10-20,2009,4,10,-0.15007550014685722,1-10%
7080,39649,2009-10-19,High,9,63.0,0.01,Regular Air,-17.48,5.98,5.46,Karen Carlisle,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,2009-10-21,2009,4,10,-0.27746031746031746,1-10%
7081,39654,2012-09-30,Medium,39,856.15,0.03,Express Air,330.03,21.38,2.99,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Trimflexª Flexible Post Binders,Small Box,0.37,2012-10-01,2012,3,9,0.3854815160894703,1-10%
7082,39808,2012-09-02,Low,50,2026.42,0.03,Regular Air,655.36,39.98,9.83,Brendan Murry,British Columbia,West,Corporate,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,0.4,2012-09-09,2012,3,9,0.32340778318413754,1-10%
7083,39808,2012-09-02,Low,31,3413.4555,0.03,Regular Air,868.47,125.99,2.5,Brendan Murry,British Columbia,West,Corporate,Technology,Telephones and Communication,i2000,Small Box,0.6,2012-09-06,2012,3,9,0.2544254641667366,1-10%
7084,39841,2010-01-01,Medium,43,294.13,0.01,Regular Air,-123.07,6.68,6.92,Benjamin Venier,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2010-01-03,2010,1,1,-0.4184204263420936,1-10%
7085,39847,2010-04-04,Not Specified,29,125.41,0.08,Regular Air,-127.01,4.38,6.21,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Acco 3-Hole Punch,Small Box,0.37,2010-04-05,2010,2,4,-1.012758153257316,1-10%
7086,39847,2010-04-04,Not Specified,49,3170.52,0.08,Regular Air,379.11,64.98,6.88,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Bankers Boxª Staxonsteel¨ Drawer File/Stacking System,Small Box,0.73,2010-04-05,2010,2,4,0.11957344536542902,1-10%
7087,39847,2010-04-04,Not Specified,20,2488.477,0.08,Regular Air,142.55,155.99,8.99,Jennifer Patt,British Columbia,West,Home Office,Technology,Telephones and Communication,CF 688,Small Box,0.58,2010-04-06,2010,2,4,0.05728403356751942,1-10%
7088,39907,2010-08-29,Low,12,378.84,0.05,Regular Air,-99.38,30.73,4.0,Jennifer Patt,British Columbia,West,Home Office,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,2010-09-07,2010,3,8,-0.26232710379051843,1-10%
7089,40068,2010-04-20,Low,1,200.38,0.02,Delivery Truck,-90.41,160.98,30.0,Jennifer Patt,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,2010-04-22,2010,2,4,-0.451192733805769,1-10%
7090,40068,2010-04-20,Low,2,128.52,0.1,Regular Air,-110.07,64.98,6.88,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Bankers Boxª Staxonsteel¨ Drawer File/Stacking System,Small Box,0.73,2010-04-24,2010,2,4,-0.8564425770308122,1-10%
7091,40068,2010-04-20,Low,24,6717.784,0.0,Delivery Truck,1903.1,348.21,40.19,Jennifer Patt,British Columbia,West,Home Office,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,2010-04-20,2010,2,4,0.28329282394313365,0%
7092,40420,2011-01-10,High,22,59.08,0.1,Regular Air,-2.61,2.88,1.49,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,2011-01-12,2011,1,1,-0.044177386594448205,1-10%
